Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Mexico,Vegetables,Offline,C,2/8/2010,309225928,3/23/2010,5679,154.06,90.93,874906.74,516391.47,358515.27
Greenland,Cereal,Online,C,5/20/2015,383056628,5/25/2015,3824,205.70,117.11,786596.80,447828.64,338768.16
Greenland,Beverages,Offline,C,6/27/2016,914745128,7/9/2016,2266,47.45,31.79,107521.70,72036.14,35485.56
Mexico,Vegetables,Online,M,6/2/2011,493036210,7/1/2011,9226,154.06,90.93,1421357.56,838920.18,582437.38
Mexico,Office Supplies,Online,C,2/19/2017,487497985,3/7/2017,342,651.21,524.96,222713.82,179536.32,43177.50
Canada,Cosmetics,Offline,H,2/2/2011,945917117,2/24/2011,6750,437.20,263.33,2951100.00,1777477.50,1173622.50
Greenland,Personal Care,Online,C,1/20/2014,167326343,1/25/2014,4438,81.73,56.67,362717.74,251501.46,111216.28
Greenland,Office Supplies,Offline,C,10/16/2014,271809327,10/18/2014,3275,651.21,524.96,2132712.75,1719244.00,413468.75
Canada,Vegetables,Online,M,3/24/2010,749056279,4/7/2010,1254,154.06,90.93,193191.24,114026.22,79165.02
United States of America,Baby Food,Online,M,7/12/2013,489570796,8/11/2013,3733,255.28,159.42,952960.24,595114.86,357845.38
Canada,Baby Food,Online,L,9/9/2015,598828542,10/19/2015,5528,255.28,159.42,1411187.84,881273.76,529914.08
Greenland,Clothes,Online,C,8/4/2012,184039723,8/16/2012,299,109.28,35.84,32674.72,10716.16,21958.56
Canada,Snacks,Offline,C,11/11/2010,555634677,11/27/2010,3503,152.58,97.44,534487.74,341332.32,193155.42
Greenland,Office Supplies,Online,C,2/13/2014,445078313,3/20/2014,7418,651.21,524.96,4830675.78,3894153.28,936522.50
Mexico,Baby Food,Online,M,4/8/2010,334381616,5/28/2010,9806,255.28,159.42,2503275.68,1563272.52,940003.16
Greenland,Office Supplies,Offline,L,12/7/2011,385607516,12/16/2011,8688,651.21,524.96,5657712.48,4560852.48,1096860.00
Greenland,Office Supplies,Offline,H,5/30/2016,608694350,6/17/2016,5040,651.21,524.96,3282098.40,2645798.40,636300.00
Greenland,Household,Offline,H,1/18/2016,844042098,1/29/2016,9668,668.27,502.54,6460834.36,4858556.72,1602277.64
Greenland,Clothes,Offline,C,4/26/2013,962843358,5/5/2013,5601,109.28,35.84,612077.28,200739.84,411337.44
Greenland,Cereal,Online,H,5/11/2017,171539771,5/19/2017,1285,205.70,117.11,264324.50,150486.35,113838.15
Greenland,Cereal,Online,L,4/18/2017,575350844,5/15/2017,7955,205.70,117.11,1636343.50,931610.05,704733.45
United States of America,Snacks,Offline,M,10/7/2011,381508243,10/27/2011,5622,152.58,97.44,857804.76,547807.68,309997.08
United States of America,Meat,Online,M,5/31/2017,291977393,6/14/2017,1454,421.89,364.69,613428.06,530259.26,83168.80
Mexico,Snacks,Online,C,12/16/2014,103205668,1/8/2015,9706,152.58,97.44,1480941.48,945752.64,535188.84
United States of America,Office Supplies,Online,H,2/5/2010,392979514,2/20/2010,226,651.21,524.96,147173.46,118640.96,28532.50
United States of America,Personal Care,Offline,H,5/23/2016,554143369,6/5/2016,2192,81.73,56.67,179152.16,124220.64,54931.52
United States of America,Meat,Offline,L,5/9/2014,356846082,6/28/2014,7540,421.89,364.69,3181050.60,2749762.60,431288.00
United States of America,Snacks,Offline,L,1/3/2015,833220136,1/5/2015,7209,152.58,97.44,1099949.22,702444.96,397504.26
Canada,Office Supplies,Online,M,7/6/2014,467329919,7/9/2014,2163,651.21,524.96,1408567.23,1135488.48,273078.75
Mexico,Cosmetics,Offline,H,3/23/2017,162915503,4/11/2017,9173,437.20,263.33,4010435.60,2415526.09,1594909.51
Mexico,Beverages,Online,C,12/11/2010,755300891,1/25/2011,9173,47.45,31.79,435258.85,291609.67,143649.18
United States of America,Beverages,Online,H,4/13/2010,187930858,5/6/2010,1772,47.45,31.79,84081.40,56331.88,27749.52
United States of America,Cereal,Offline,H,4/18/2013,820917594,5/21/2013,6614,205.70,117.11,1360499.80,774565.54,585934.26
Greenland,Cosmetics,Online,L,8/5/2012,449785268,8/28/2012,311,437.20,263.33,135969.20,81895.63,54073.57
Greenland,Cosmetics,Offline,L,5/17/2014,720829999,6/13/2014,8470,437.20,263.33,3703084.00,2230405.10,1472678.90
Canada,Personal Care,Offline,H,1/30/2016,970579278,3/13/2016,4832,81.73,56.67,394919.36,273829.44,121089.92
United States of America,Beverages,Offline,C,10/10/2012,178418242,11/7/2012,6778,47.45,31.79,321616.10,215472.62,106143.48
Mexico,Meat,Offline,M,6/5/2017,342907178,6/27/2017,2709,421.89,364.69,1142900.01,987945.21,154954.80
Mexico,Meat,Online,L,6/16/2015,776482188,7/5/2015,7190,421.89,364.69,3033389.10,2622121.10,411268.00
Greenland,Beverages,Online,L,11/7/2011,757498586,11/22/2011,9520,47.45,31.79,451724.00,302640.80,149083.20
Greenland,Cosmetics,Offline,L,2/24/2010,289312350,4/12/2010,2808,437.20,263.33,1227657.60,739430.64,488226.96
Canada,Meat,Online,L,9/29/2013,608439862,10/1/2013,9731,421.89,364.69,4105411.59,3548798.39,556613.20
Mexico,Office Supplies,Online,C,4/29/2012,123103797,5/22/2012,8004,651.21,524.96,5212284.84,4201779.84,1010505.00
Mexico,Snacks,Online,H,11/1/2013,792717492,12/6/2013,1577,152.58,97.44,240618.66,153662.88,86955.78
United States of America,Personal Care,Online,H,12/10/2014,511780774,12/23/2014,6159,81.73,56.67,503375.07,349030.53,154344.54
Greenland,Clothes,Offline,M,5/20/2015,251994454,6/13/2015,9614,109.28,35.84,1050617.92,344565.76,706052.16
Mexico,Baby Food,Offline,H,7/15/2013,318442428,8/20/2013,3046,255.28,159.42,777582.88,485593.32,291989.56
Greenland,Snacks,Online,C,5/10/2014,292102277,5/31/2014,8410,152.58,97.44,1283197.80,819470.40,463727.40
Mexico,Meat,Offline,H,5/31/2010,743434798,6/30/2010,7732,421.89,364.69,3262053.48,2819783.08,442270.40
Canada,Beverages,Offline,M,7/13/2012,413101232,8/22/2012,4689,47.45,31.79,222493.05,149063.31,73429.74
United States of America,Beverages,Offline,L,12/18/2011,798946654,1/6/2012,4924,47.45,31.79,233643.80,156533.96,77109.84
Greenland,Cereal,Online,M,6/15/2013,424587953,7/16/2013,3865,205.70,117.11,795030.50,452630.15,342400.35
United States of America,Cereal,Offline,H,12/11/2011,129150998,12/30/2011,7505,205.70,117.11,1543778.50,878910.55,664867.95
United States of America,Office Supplies,Offline,H,5/26/2011,132673490,5/26/2011,9889,651.21,524.96,6439815.69,5191329.44,1248486.25
Mexico,Office Supplies,Online,M,8/16/2014,508777987,8/24/2014,7568,651.21,524.96,4928357.28,3972897.28,955460.00
Canada,Office Supplies,Offline,H,8/12/2010,855061471,8/18/2010,545,651.21,524.96,354909.45,286103.20,68806.25
Mexico,Clothes,Offline,C,6/27/2011,664403617,8/9/2011,650,109.28,35.84,71032.00,23296.00,47736.00
Canada,Household,Online,H,9/9/2014,214972674,9/11/2014,4046,668.27,502.54,2703820.42,2033276.84,670543.58
Greenland,Cereal,Offline,H,7/11/2010,410706126,8/15/2010,5924,205.70,117.11,1218566.80,693759.64,524807.16
Canada,Baby Food,Offline,C,4/30/2016,671152484,5/2/2016,7789,255.28,159.42,1988375.92,1241722.38,746653.54
Canada,Clothes,Offline,C,8/2/2016,331659495,8/2/2016,4270,109.28,35.84,466625.60,153036.80,313588.80
United States of America,Vegetables,Offline,M,8/11/2014,545222985,9/2/2014,2452,154.06,90.93,377755.12,222960.36,154794.76
Canada,Meat,Offline,H,12/28/2011,857118833,1/20/2012,9364,421.89,364.69,3950577.96,3414957.16,535620.80
Canada,Snacks,Online,H,3/29/2016,952047574,5/8/2016,889,152.58,97.44,135643.62,86624.16,49019.46
Greenland,Meat,Online,C,9/10/2012,525631701,9/27/2012,4956,421.89,364.69,2090886.84,1807403.64,283483.20
United States of America,Beverages,Offline,L,4/26/2016,644900310,5/8/2016,9188,47.45,31.79,435970.60,292086.52,143884.08
Mexico,Cosmetics,Offline,H,4/8/2015,362664973,4/27/2015,9480,437.20,263.33,4144656.00,2496368.40,1648287.60
United States of America,Clothes,Offline,C,11/23/2011,168074357,12/1/2011,5792,109.28,35.84,632949.76,207585.28,425364.48
Canada,Vegetables,Online,M,5/15/2014,386719453,6/23/2014,7735,154.06,90.93,1191654.10,703343.55,488310.55
Mexico,Clothes,Offline,C,7/11/2016,388018071,7/21/2016,2025,109.28,35.84,221292.00,72576.00,148716.00
United States of America,Clothes,Offline,L,7/30/2012,748354613,9/18/2012,3615,109.28,35.84,395047.20,129561.60,265485.60
United States of America,Snacks,Online,M,8/1/2014,969186675,8/8/2014,2729,152.58,97.44,416390.82,265913.76,150477.06
Mexico,Office Supplies,Offline,C,1/5/2013,925442206,1/20/2013,7769,651.21,524.96,5059250.49,4078414.24,980836.25
Greenland,Vegetables,Online,L,12/19/2016,874538600,2/4/2017,4261,154.06,90.93,656449.66,387452.73,268996.93
Mexico,Cereal,Online,H,11/2/2013,617967927,12/16/2013,9297,205.70,117.11,1912392.90,1088771.67,823621.23
Mexico,Office Supplies,Online,L,12/19/2010,109279048,12/27/2010,6954,651.21,524.96,4528514.34,3650571.84,877942.50
Canada,Baby Food,Offline,L,2/25/2012,969649302,2/26/2012,9631,255.28,159.42,2458601.68,1535374.02,923227.66
Mexico,Household,Online,L,9/16/2015,873863112,10/8/2015,4369,668.27,502.54,2919671.63,2195597.26,724074.37
Greenland,Clothes,Offline,M,2/12/2014,576140487,2/28/2014,1628,109.28,35.84,177907.84,58347.52,119560.32
United States of America,Snacks,Online,C,12/26/2011,196612203,2/8/2012,775,152.58,97.44,118249.50,75516.00,42733.50
Canada,Snacks,Online,M,1/8/2017,267679154,1/29/2017,1065,152.58,97.44,162497.70,103773.60,58724.10
Mexico,Meat,Online,H,1/5/2016,954951655,2/1/2016,271,421.89,364.69,114332.19,98830.99,15501.20
Greenland,Meat,Online,M,7/9/2015,657426440,7/14/2015,5948,421.89,364.69,2509401.72,2169176.12,340225.60
Canada,Cosmetics,Online,L,11/1/2015,592064225,12/5/2015,3816,437.20,263.33,1668355.20,1004867.28,663487.92
United States of America,Clothes,Offline,M,8/16/2016,948047006,9/3/2016,7032,109.28,35.84,768456.96,252026.88,516430.08
Mexico,Fruits,Online,H,2/3/2010,630426251,2/15/2010,5992,9.33,6.92,55905.36,41464.64,14440.72
United States of America,Fruits,Offline,C,6/30/2010,812038838,7/27/2010,9192,9.33,6.92,85761.36,63608.64,22152.72
Canada,Household,Offline,C,3/15/2012,668601596,5/3/2012,2925,668.27,502.54,1954689.75,1469929.50,484760.25
United States of America,Snacks,Offline,L,7/11/2012,608907210,8/30/2012,8030,152.58,97.44,1225217.40,782443.20,442774.20
Greenland,Cereal,Online,M,5/30/2011,730482947,6/24/2011,4992,205.70,117.11,1026854.40,584613.12,442241.28
Mexico,Cosmetics,Offline,H,5/30/2016,783443915,6/9/2016,7319,437.20,263.33,3199866.80,1927312.27,1272554.53
United States of America,Snacks,Online,C,3/31/2012,519672477,5/16/2012,1489,152.58,97.44,227191.62,145088.16,82103.46
United States of America,Beverages,Online,H,7/22/2017,788405358,8/6/2017,5520,47.45,31.79,261924.00,175480.80,86443.20
Greenland,Cereal,Online,C,7/21/2014,337410581,9/4/2014,6144,205.70,117.11,1263820.80,719523.84,544296.96
Mexico,Household,Offline,M,6/1/2017,117227828,6/24/2017,9174,668.27,502.54,6130708.98,4610301.96,1520407.02
Canada,Beverages,Offline,H,11/30/2012,606481206,12/2/2012,121,47.45,31.79,5741.45,3846.59,1894.86
Canada,Personal Care,Offline,H,6/5/2015,232080876,7/3/2015,6744,81.73,56.67,551187.12,382182.48,169004.64
Canada,Clothes,Online,L,7/7/2012,734301555,7/15/2012,5003,109.28,35.84,546727.84,179307.52,367420.32
United States of America,Vegetables,Online,L,7/2/2016,527226436,8/12/2016,6873,154.06,90.93,1058854.38,624961.89,433892.49
Mexico,Clothes,Offline,M,4/12/2014,732358348,4/16/2014,9965,109.28,35.84,1088975.20,357145.60,731829.60
United States of America,Vegetables,Online,H,5/29/2017,157294023,7/3/2017,5652,154.06,90.93,870747.12,513936.36,356810.76
Canada,Snacks,Offline,L,12/27/2015,173103606,2/4/2016,4059,152.58,97.44,619322.22,395508.96,223813.26
Greenland,Personal Care,Offline,C,12/5/2013,974948489,1/18/2014,7778,81.73,56.67,635695.94,440779.26,194916.68
Mexico,Cosmetics,Offline,C,12/31/2014,717546546,1/16/2015,6823,437.20,263.33,2983015.60,1796700.59,1186315.01
Canada,Cereal,Online,M,4/2/2011,574265086,5/9/2011,6655,205.70,117.11,1368933.50,779367.05,589566.45
Greenland,Clothes,Offline,M,9/17/2013,985094964,10/16/2013,346,109.28,35.84,37810.88,12400.64,25410.24
Canada,Household,Offline,H,1/17/2016,906739270,2/2/2016,3155,668.27,502.54,2108391.85,1585513.70,522878.15
Mexico,Snacks,Online,H,9/4/2013,636499631,10/21/2013,3240,152.58,97.44,494359.20,315705.60,178653.60
Mexico,Cosmetics,Online,M,2/12/2016,705976569,2/15/2016,3010,437.20,263.33,1315972.00,792623.30,523348.70
Canada,Baby Food,Offline,H,2/26/2016,748760163,3/9/2016,3626,255.28,159.42,925645.28,578056.92,347588.36
United States of America,Household,Online,L,5/19/2011,362877833,7/8/2011,2470,668.27,502.54,1650626.90,1241273.80,409353.10
United States of America,Household,Online,M,4/18/2017,862152802,4/24/2017,9028,668.27,502.54,6033141.56,4536931.12,1496210.44
United States of America,Office Supplies,Offline,M,6/10/2011,418571650,7/7/2011,3508,651.21,524.96,2284444.68,1841559.68,442885.00
Canada,Fruits,Online,H,5/9/2015,453899991,5/17/2015,7949,9.33,6.92,74164.17,55007.08,19157.09
Mexico,Fruits,Offline,H,8/30/2012,883277022,10/19/2012,154,9.33,6.92,1436.82,1065.68,371.14
Greenland,Office Supplies,Online,L,1/2/2013,678706443,2/19/2013,3174,651.21,524.96,2066940.54,1666223.04,400717.50
Mexico,Office Supplies,Offline,M,4/22/2014,133645093,5/19/2014,7408,651.21,524.96,4824163.68,3888903.68,935260.00
Greenland,Meat,Offline,C,4/13/2010,428998792,4/30/2010,9131,421.89,364.69,3852277.59,3329984.39,522293.20
Mexico,Office Supplies,Offline,L,6/7/2017,652340114,7/21/2017,791,651.21,524.96,515107.11,415243.36,99863.75
Mexico,Fruits,Offline,L,11/8/2014,264805972,12/4/2014,827,9.33,6.92,7715.91,5722.84,1993.07
United States of America,Personal Care,Online,H,9/15/2012,622295510,9/24/2012,9925,81.73,56.67,811170.25,562449.75,248720.50
Mexico,Fruits,Online,L,7/27/2017,970397317,7/31/2017,985,9.33,6.92,9190.05,6816.20,2373.85
Mexico,Baby Food,Offline,M,1/12/2013,869987428,1/19/2013,7468,255.28,159.42,1906431.04,1190548.56,715882.48
Canada,Snacks,Online,H,3/30/2017,304841268,5/15/2017,8160,152.58,97.44,1245052.80,795110.40,449942.40
Mexico,Meat,Offline,H,12/14/2013,309916865,12/28/2013,142,421.89,364.69,59908.38,51785.98,8122.40
Canada,Clothes,Offline,C,5/8/2014,442174232,6/24/2014,8036,109.28,35.84,878174.08,288010.24,590163.84
Canada,Household,Offline,L,12/30/2010,651633727,1/25/2011,1755,668.27,502.54,1172813.85,881957.70,290856.15
Canada,Household,Offline,C,9/11/2012,350882136,10/6/2012,2676,668.27,502.54,1788290.52,1344797.04,443493.48
United States of America,Vegetables,Online,L,5/30/2016,411313807,7/4/2016,5751,154.06,90.93,885999.06,522938.43,363060.63
Canada,Meat,Offline,M,9/16/2010,205657470,10/28/2010,7470,421.89,364.69,3151518.30,2724234.30,427284.00
Greenland,Beverages,Online,M,6/25/2012,298331439,6/30/2012,1757,47.45,31.79,83369.65,55855.03,27514.62
United States of America,Household,Online,L,9/22/2014,609302031,10/11/2014,4866,668.27,502.54,3251801.82,2445359.64,806442.18
Greenland,Fruits,Online,M,8/1/2014,682384717,8/29/2014,1657,9.33,6.92,15459.81,11466.44,3993.37
Greenland,Cosmetics,Online,C,12/26/2011,897185027,1/31/2012,5842,437.20,263.33,2554122.40,1538373.86,1015748.54
Canada,Beverages,Offline,M,6/13/2013,574659907,6/19/2013,3492,47.45,31.79,165695.40,111010.68,54684.72
Greenland,Personal Care,Offline,C,2/10/2016,812361133,2/29/2016,4566,81.73,56.67,373179.18,258755.22,114423.96
Mexico,Clothes,Offline,M,12/23/2013,345458066,1/18/2014,7573,109.28,35.84,827577.44,271416.32,556161.12
Mexico,Cosmetics,Online,L,1/30/2010,186309945,2/9/2010,2108,437.20,263.33,921617.60,555099.64,366517.96
United States of America,Personal Care,Offline,L,3/14/2011,218427360,3/22/2011,6364,81.73,56.67,520129.72,360647.88,159481.84
Greenland,Cosmetics,Offline,C,10/23/2011,690037381,12/2/2011,6250,437.20,263.33,2732500.00,1645812.50,1086687.50
Canada,Household,Online,M,9/11/2014,437030827,9/13/2014,5989,668.27,502.54,4002269.03,3009712.06,992556.97
Greenland,Cereal,Online,C,2/16/2012,165170276,3/8/2012,6410,205.70,117.11,1318537.00,750675.10,567861.90
Mexico,Household,Online,L,6/20/2016,201262080,6/21/2016,6777,668.27,502.54,4528865.79,3405713.58,1123152.21
Mexico,Meat,Offline,M,5/12/2014,185717713,5/18/2014,6853,421.89,364.69,2891212.17,2499220.57,391991.60
United States of America,Personal Care,Online,C,6/28/2012,129249703,8/4/2012,6714,81.73,56.67,548735.22,380482.38,168252.84
Canada,Baby Food,Online,L,12/1/2010,520332515,12/25/2010,6809,255.28,159.42,1738201.52,1085490.78,652710.74
United States of America,Snacks,Online,M,6/28/2013,600480353,8/12/2013,4335,152.58,97.44,661434.30,422402.40,239031.90
Canada,Snacks,Online,H,5/30/2014,628930222,6/4/2014,3284,152.58,97.44,501072.72,319992.96,181079.76
United States of America,Office Supplies,Online,M,1/22/2012,193230044,2/7/2012,9919,651.21,524.96,6459351.99,5207078.24,1252273.75
Canada,Cosmetics,Online,C,6/14/2015,398684251,7/5/2015,8384,437.20,263.33,3665484.80,2207758.72,1457726.08
United States of America,Household,Online,H,1/10/2017,317034375,1/14/2017,6372,668.27,502.54,4258216.44,3202184.88,1056031.56
United States of America,Meat,Offline,M,1/3/2016,448138177,1/24/2016,2900,421.89,364.69,1223481.00,1057601.00,165880.00
Mexico,Household,Offline,H,4/30/2015,902541291,5/10/2015,879,668.27,502.54,587409.33,441732.66,145676.67
United States of America,Household,Online,H,10/25/2013,891859662,10/28/2013,9948,668.27,502.54,6647949.96,4999267.92,1648682.04
United States of America,Clothes,Online,C,5/15/2015,816309344,5/26/2015,2930,109.28,35.84,320190.40,105011.20,215179.20
United States of America,Clothes,Online,L,6/2/2015,646323812,7/12/2015,433,109.28,35.84,47318.24,15518.72,31799.52
Mexico,Personal Care,Online,C,11/1/2010,913279998,12/20/2010,8701,81.73,56.67,711132.73,493085.67,218047.06
Mexico,Household,Online,C,2/15/2014,207631576,3/25/2014,1652,668.27,502.54,1103982.04,830196.08,273785.96
Canada,Vegetables,Offline,C,12/25/2016,247526538,12/30/2016,7458,154.06,90.93,1148979.48,678155.94,470823.54
Greenland,Clothes,Offline,M,6/20/2017,144622838,7/26/2017,5966,109.28,35.84,651964.48,213821.44,438143.04
Greenland,Clothes,Online,L,11/13/2012,273274457,11/29/2012,6839,109.28,35.84,747365.92,245109.76,502256.16
Canada,Personal Care,Online,H,5/30/2015,243848264,6/24/2015,8975,81.73,56.67,733526.75,508613.25,224913.50
Greenland,Beverages,Offline,M,12/2/2011,575745666,1/18/2012,4792,47.45,31.79,227380.40,152337.68,75042.72
Mexico,Clothes,Online,M,5/29/2011,992607295,7/6/2011,3411,109.28,35.84,372754.08,122250.24,250503.84
United States of America,Meat,Online,H,9/22/2013,950696599,10/31/2013,1105,421.89,364.69,466188.45,402982.45,63206.00
Mexico,Household,Online,C,5/2/2013,138450753,6/4/2013,9509,668.27,502.54,6354579.43,4778652.86,1575926.57
Mexico,Beverages,Online,H,6/9/2015,831936967,7/6/2015,7491,47.45,31.79,355447.95,238138.89,117309.06
United States of America,Cosmetics,Offline,C,11/15/2013,309677827,12/29/2013,9406,437.20,263.33,4112303.20,2476881.98,1635421.22
Canada,Baby Food,Online,M,9/24/2013,798578011,11/3/2013,5835,255.28,159.42,1489558.80,930215.70,559343.10
Mexico,Fruits,Online,M,4/2/2014,256322038,5/12/2014,242,9.33,6.92,2257.86,1674.64,583.22
Canada,Meat,Offline,L,11/4/2016,607411181,12/18/2016,5321,421.89,364.69,2244876.69,1940515.49,304361.20
Greenland,Beverages,Offline,H,10/30/2012,515246188,11/11/2012,1652,47.45,31.79,78387.40,52517.08,25870.32
Canada,Beverages,Online,C,10/4/2014,758470189,11/15/2014,7039,47.45,31.79,334000.55,223769.81,110230.74
United States of America,Baby Food,Online,H,5/16/2015,641559779,6/4/2015,650,255.28,159.42,165932.00,103623.00,62309.00
Canada,Beverages,Online,C,12/9/2016,595882833,12/25/2016,3827,47.45,31.79,181591.15,121660.33,59930.82
Greenland,Beverages,Offline,H,12/3/2013,883952510,12/28/2013,46,47.45,31.79,2182.70,1462.34,720.36
Canada,Personal Care,Offline,M,11/10/2012,201288259,12/21/2012,4524,81.73,56.67,369746.52,256375.08,113371.44
United States of America,Personal Care,Offline,H,6/15/2015,182293927,7/28/2015,3679,81.73,56.67,300684.67,208488.93,92195.74
Canada,Vegetables,Online,H,12/14/2016,405744683,1/12/2017,7723,154.06,90.93,1189805.38,702252.39,487552.99
Mexico,Beverages,Online,H,1/21/2016,606595361,2/5/2016,3902,47.45,31.79,185149.90,124044.58,61105.32
Greenland,Meat,Offline,L,4/11/2014,291863238,4/12/2014,7673,421.89,364.69,3237161.97,2798266.37,438895.60
